,year,month,day,irradiance
4065,2020,4,28,6.34
4066,2020,4,29,6.28
4067,2020,4,30,6.47
4068,2021,4,1,7.45
4069,2021,4,2,7.26
4070,2021,4,3,7.51
4071,2021,4,4,7.27
4072,2021,4,5,6.03
4073,2021,4,6,5.96
4074,2021,4,7,6.08
4075,2021,4,8,6.71
4076,2021,4,9,7.36
4077,2021,4,10,7.24
4078,2021,4,11,7.38
4079,2021,4,12,6.82
4080,2021,4,13,7.06
4081,2021,4,14,6.56
4082,2021,4,15,6.66
4083,2021,4,16,5.56
4084,2021,4,17,6.68
4085,2021,4,18,7.04
4086,2021,4,19,6.83
4087,2021,4,20,4.25
4088,2021,4,21,6.69
4089,2021,4,22,7.13
4090,2021,4,23,5.96
4091,2021,4,24,7.55
4092,2021,4,25,7.46
4093,2021,4,26,7.91
4094,2021,4,27,7.19
4095,2021,4,28,6.79
4096,2021,4,29,6.07
4097,2021,4,30,6.25
4098,2022,4,1,6.94
4099,2022,4,2,6.94
4100,2022,4,3,7.3
4101,2022,4,4,6.99
4102,2022,4,5,7.09
4103,2022,4,6,7.03
4104,2022,4,7,7.19
4105,2022,4,8,7.27
4106,2022,4,9,6.93
4107,2022,4,10,6.95
4108,2022,4,11,7.14
4109,2022,4,12,4.86
4110,2022,4,13,6.83
4111,2022,4,14,6.72
4112,2022,4,15,6.73
4113,2022,4,16,7.07
4114,2022,4,17,6.92
4115,2022,4,18,6.92
4116,2022,4,19,6.68
4117,2022,4,20,6.72
4118,2022,4,21,3.43
4119,2022,4,22,6.61
4120,2022,4,23,7.0
4121,2022,4,24,7.12
4122,2022,4,25,6.62
4123,2022,4,26,6.93
4124,2022,4,27,7.09
4125,2022,4,28,7.01
4126,2022,4,29,7.06
4127,2022,4,30,7.19
4128,2008,4,1,4.23
4129,2008,4,2,6.39
4130,2008,4,3,4.56
4131,2008,4,4,4.76
4132,2008,4,5,4.85
4133,2008,4,6,6.77
4134,2008,4,7,6.76
4135,2008,4,8,6.65
4136,2008,4,9,6.72
4137,2008,4,10,6.63
4138,2008,4,11,6.7
4139,2008,4,12,4.89
4140,2008,4,13,6.49
4141,2008,4,14,6.91
4142,2008,4,15,6.52
4143,2008,4,16,5.9
4144,2008,4,17,7.34
4145,2008,4,18,7.6
4146,2008,4,19,7.42
4147,2008,4,20,7.35
4148,2008,4,21,7.32
4149,2008,4,22,7.3
4150,2008,4,23,7.23
4151,2008,4,24,7.36
4152,2008,4,25,7.27
4153,2008,4,26,6.79
4154,2008,4,27,7.4
4155,2008,4,28,7.57
4156,2008,4,29,7.24
4157,2008,4,30,7.27
4158,2009,4,1,6.44
4159,2009,4,2,5.13
4160,2009,4,3,5.74
4161,2009,4,4,6.02
4162,2009,4,5,6.32
4163,2009,4,6,5.0
4164,2009,4,7,6.12
4165,2009,4,8,3.91
4166,2009,4,9,6.44
4167,2009,4,10,7.41
4168,2009,4,11,7.49
4169,2009,4,12,7.2
4170,2009,4,13,7.18
4171,2009,4,14,7.3
4172,2009,4,15,6.65
4173,2009,4,16,6.04
4174,2009,4,17,7.58
4175,2009,4,18,7.68
4176,2009,4,19,7.31
4177,2009,4,20,7.0
4178,2009,4,21,6.95
4179,2009,4,22,6.87
4180,2009,4,23,7.33
4181,2009,4,24,7.4
4182,2009,4,25,7.61
4183,2009,4,26,7.62
4184,2009,4,27,7.22
4185,2009,4,28,6.48
4186,2009,4,29,6.7
4187,2009,4,30,7.01
4188,2010,4,1,6.53
4189,2010,4,2,6.32
4190,2010,4,3,6.35
4191,2010,4,4,6.35
4192,2010,4,5,6.01
4193,2010,4,6,7.07
4194,2010,4,7,7.25
4195,2010,4,8,6.31
4196,2010,4,9,5.88
4197,2010,4,10,6.97
4198,2010,4,11,7.01
4199,2010,4,12,6.7
4200,2010,4,13,7.28
4201,2010,4,14,7.27
4202,2010,4,15,7.09
4203,2010,4,16,6.8
4204,2010,4,17,6.66
4205,2010,4,18,6.26
4206,2010,4,19,5.53
4207,2010,4,20,6.27
4208,2010,4,21,5.77
4209,2010,4,22,5.93
4210,2010,4,23,6.55
4211,2010,4,24,7.01
4212,2010,4,25,7.09
4213,2010,4,26,6.84
4214,2010,4,27,6.2
4215,2010,4,28,5.44
4216,2010,4,29,6.58
4217,2010,4,30,6.46
4218,2011,4,1,6.08
4219,2011,4,2,6.19
4220,2011,4,3,6.28
4221,2011,4,4,7.22
4222,2011,4,5,6.88
4223,2011,4,6,6.58
4224,2011,4,7,5.83
4225,2011,4,8,6.44
4226,2011,4,9,6.7
4227,2011,4,10,3.36
4228,2011,4,11,4.12
4229,2011,4,12,4.32
4230,2011,4,13,6.3
4231,2011,4,14,6.83
4232,2011,4,15,6.08
4233,2011,4,16,5.22
4234,2011,4,17,4.33
4235,2011,4,18,6.44
4236,2011,4,19,6.8
4237,2011,4,20,7.52
4238,2011,4,21,7.56
4239,2011,4,22,7.05
4240,2011,4,23,7.36
4241,2011,4,24,6.88
4242,2011,4,25,6.89
4243,2011,4,26,6.63
4244,2011,4,27,6.88
4245,2011,4,28,6.97
4246,2011,4,29,6.95
4247,2011,4,30,7.0
4248,2012,4,1,6.0
4249,2012,4,2,5.96
4250,2012,4,3,5.88
4251,2012,4,4,6.28
4252,2012,4,5,6.7
4253,2012,4,6,6.57
4254,2012,4,7,6.67
4255,2012,4,8,6.73
4256,2012,4,9,6.58
4257,2012,4,10,6.44
4258,2012,4,11,4.18
4259,2012,4,12,6.9
4260,2012,4,13,4.32
4261,2012,4,14,2.83
4262,2012,4,15,6.48
4263,2012,4,16,6.76
4264,2012,4,17,7.02
4265,2012,4,18,5.22
4266,2012,4,19,6.69
4267,2012,4,20,5.37
4268,2012,4,21,7.06
4269,2012,4,22,5.99
4270,2012,4,23,7.14
4271,2012,4,24,6.29
4272,2012,4,25,7.06
4273,2012,4,26,4.65
4274,2012,4,27,7.04
4275,2012,4,28,6.25
4276,2012,4,29,7.02
4277,2012,4,30,6.84
4278,2013,4,1,6.83
4279,2013,4,2,6.18
4280,2013,4,3,6.13
4281,2013,4,4,7.13
4282,2013,4,5,7.31
4283,2013,4,6,7.31
4284,2013,4,7,7.08
4285,2013,4,8,6.94
4286,2013,4,9,6.12
4287,2013,4,10,6.51
4288,2013,4,11,6.24
4289,2013,4,12,6.27
4290,2013,4,13,5.81
4291,2013,4,14,5.69
4292,2013,4,15,6.91
4293,2013,4,16,6.36
4294,2013,4,17,7.3
4295,2013,4,18,7.22
4296,2013,4,19,7.26
4297,2013,4,20,6.32
4298,2013,4,21,5.8
4299,2013,4,22,6.22
4300,2013,4,23,6.27
4301,2013,4,24,5.78
4302,2013,4,25,5.43
4303,2013,4,26,6.31
4304,2013,4,27,6.86
4305,2013,4,28,6.15
4306,2013,4,29,7.12
4307,2013,4,30,6.8
4308,2014,4,1,7.04
4309,2014,4,2,6.53
4310,2014,4,3,7.11
4311,2014,4,4,6.51
4312,2014,4,5,6.89
4313,2014,4,6,6.42
4314,2014,4,7,6.44
4315,2014,4,8,7.5
4316,2014,4,9,7.54
4317,2014,4,10,7.52
4318,2014,4,11,7.35
4319,2014,4,12,6.74
4320,2014,4,13,5.21
4321,2014,4,14,5.64
4322,2014,4,15,6.24
4323,2014,4,16,4.73
4324,2014,4,17,5.47
4325,2014,4,18,4.96
4326,2014,4,19,5.48
4327,2014,4,20,6.85
4328,2014,4,21,7.13
4329,2014,4,22,7.09
4330,2014,4,23,6.8
4331,2014,4,24,7.48
4332,2014,4,25,7.15
4333,2014,4,26,5.78
4334,2014,4,27,7.71
4335,2014,4,28,7.91
4336,2014,4,29,7.72
4337,2014,4,30,7.46
4338,2023,4,1,6.1
4339,2023,4,2,5.76
4340,2023,4,3,6.3
4341,2023,4,4,6.44
4342,2023,4,5,7.0
4343,2023,4,6,6.88
4344,2023,4,7,7.31
4345,2023,4,8,7.05
4346,2023,4,9,6.89
4347,2023,4,10,6.86
4348,2023,4,11,7.01
4349,2023,4,12,6.47
4350,2023,4,13,6.64
4351,2023,4,14,6.75
4352,2023,4,15,7.14
4353,2023,4,16,6.66
4354,2023,4,17,7.28
4355,2023,4,18,7.08
4356,2023,4,19,6.49
4357,2023,4,20,6.14
4358,2023,4,21,6.34
4359,2023,4,22,7.19
4360,2023,4,23,4.35
4361,2023,4,24,5.79
4362,2023,4,25,6.55
4363,2023,4,26,5.78
4364,2023,4,27,5.42
4365,2023,4,28,3.48
4366,2023,4,29,3.73
4367,2023,4,30,3.41
4368,2023,5,1,2.2
4369,2023,5,2,3.65
4370,2023,5,3,3.77
4371,2023,5,4,6.53
4372,2023,5,5,6.08
4373,2023,5,6,5.78
4374,2023,5,7,6.51
4375,2023,5,8,6.9
4376,2023,5,9,7.12
4377,2023,5,10,7.68
4378,2023,5,11,7.71
4379,2023,5,12,7.51
4380,2023,5,13,7.07
4381,2023,5,14,6.43
4382,2023,5,15,7.2
4383,2023,5,16,5.94
4384,2023,5,17,5.63
4385,2023,5,18,6.77
4386,2023,5,19,7.51
4387,2023,5,20,7.71
4388,2023,5,21,6.9
4389,2023,5,22,7.22
4390,2023,5,23,6.78
4391,2023,5,24,4.56
4392,2023,5,25,6.57
4393,2023,5,26,6.63
4394,2023,5,27,5.37
4395,2023,5,28,5.73
4396,2023,5,29,4.9
4397,2023,5,30,6.6
4398,2023,5,31,6.33
4399,2014,5,1,7.2
4400,2014,5,2,6.68
4401,2014,5,3,6.07
4402,2014,5,4,6.58
4403,2014,5,5,6.03
4404,2014,5,6,5.52
4405,2014,5,7,6.57
4406,2014,5,8,6.9
4407,2014,5,9,7.47
4408,2014,5,10,6.68
4409,2014,5,11,6.15
4410,2014,5,12,5.59
4411,2014,5,13,6.22
4412,2014,5,14,6.2
4413,2014,5,15,6.91
4414,2014,5,16,7.07
4415,2014,5,17,6.88
4416,2014,5,18,7.12
4417,2014,5,19,7.68
4418,2014,5,20,7.46
4419,2014,5,21,7.69
4420,2014,5,22,7.85
4421,2014,5,23,6.2
4422,2014,5,24,7.21
4423,2014,5,25,7.71
4424,2014,5,26,7.56
4425,2014,5,27,7.41
4426,2014,5,28,7.58
4427,2014,5,29,7.56
4428,2014,5,30,6.4
4429,2014,5,31,6.68
4430,2013,5,1,7.51
4431,2013,5,2,7.92
4432,2013,5,3,7.84
4433,2013,5,4,7.89
4434,2013,5,5,6.74
4435,2013,5,6,6.77
4436,2013,5,7,6.99
4437,2013,5,8,7.32
4438,2013,5,9,7.54
4439,2013,5,10,5.9
4440,2013,5,11,6.21
4441,2013,5,12,5.72
4442,2013,5,13,7.3
4443,2013,5,14,6.97
4444,2013,5,15,7.19
4445,2013,5,16,7.41
4446,2013,5,17,7.74
4447,2013,5,18,7.73
4448,2013,5,19,7.39
4449,2013,5,20,7.58
4450,2013,5,21,7.5
4451,2013,5,22,7.75
4452,2013,5,23,7.67
4453,2013,5,24,7.54
4454,2013,5,25,7.16
4455,2013,5,26,7.29
4456,2013,5,27,5.72
4457,2013,5,28,7.33
4458,2013,5,29,7.34
4459,2013,5,30,7.81
4460,2013,5,31,7.58
4461,2012,5,1,7.76
4462,2012,5,2,7.69
4463,2012,5,3,7.56
4464,2012,5,4,6.68
4465,2012,5,5,6.82
4466,2012,5,6,7.22
4467,2012,5,7,6.57
4468,2012,5,8,6.55
4469,2012,5,9,7.07
4470,2012,5,10,6.11
4471,2012,5,11,6.22
4472,2012,5,12,6.29
4473,2012,5,13,7.42
4474,2012,5,14,4.38
4475,2012,5,15,7.45
4476,2012,5,16,7.4
4477,2012,5,17,5.88
4478,2012,5,18,6.56
4479,2012,5,19,7.23
4480,2012,5,20,7.33
4481,2012,5,21,6.91
4482,2012,5,22,6.82
4483,2012,5,23,7.55
4484,2012,5,24,7.91
4485,2012,5,25,7.51
4486,2012,5,26,7.01
4487,2012,5,27,7.29
4488,2012,5,28,7.53
4489,2012,5,29,7.55
4490,2012,5,30,7.81
4491,2012,5,31,7.1
4492,2011,5,1,7.15
4493,2011,5,2,7.48
4494,2011,5,3,7.19
4495,2011,5,4,6.03
4496,2011,5,5,6.23
4497,2011,5,6,6.8
4498,2011,5,7,6.81
4499,2011,5,8,7.26
4500,2011,5,9,7.58
4501,2011,5,10,7.2
4502,2011,5,11,7.42
4503,2011,5,12,6.8
4504,2011,5,13,7.03
4505,2011,5,14,6.95
4506,2011,5,15,7.41
4507,2011,5,16,7.33
4508,2011,5,17,6.94
4509,2011,5,18,7.13
4510,2011,5,19,7.5
4511,2011,5,20,7.0
4512,2011,5,21,3.23
4513,2011,5,22,4.64
4514,2011,5,23,7.06
4515,2011,5,24,7.27
4516,2011,5,25,6.68
4517,2011,5,26,5.26
4518,2011,5,27,6.42
4519,2011,5,28,7.17
4520,2011,5,29,6.82
4521,2011,5,30,7.27
4522,2011,5,31,7.07
4523,2010,5,1,5.73
4524,2010,5,2,5.96
4525,2010,5,3,6.38
4526,2010,5,4,6.8
4527,2010,5,5,6.25
4528,2010,5,6,4.78
4529,2010,5,7,5.27
4530,2010,5,8,6.82
4531,2010,5,9,6.8
4532,2010,5,10,7.22
4533,2010,5,11,7.16
4534,2010,5,12,7.46
4535,2010,5,13,7.02
4536,2010,5,14,6.8
4537,2010,5,15,7.28
4538,2010,5,16,7.52
4539,2010,5,17,6.37
4540,2010,5,18,6.2
4541,2010,5,19,7.06
4542,2010,5,20,7.61
4543,2010,5,21,8.15
4544,2010,5,22,7.75
4545,2010,5,23,6.38
4546,2010,5,24,7.03
4547,2010,5,25,7.46
4548,2010,5,26,7.25
4549,2010,5,27,6.29
4550,2010,5,28,5.77
4551,2010,5,29,5.32
4552,2010,5,30,6.31
4553,2010,5,31,7.56
4554,2009,5,1,7.35
4555,2009,5,2,6.13
4556,2009,5,3,6.3
4557,2009,5,4,6.53
4558,2009,5,5,6.94
4559,2009,5,6,7.59
4560,2009,5,7,7.57
4561,2009,5,8,7.3
4562,2009,5,9,6.01
4563,2009,5,10,5.69
4564,2009,5,11,6.27
4565,2009,5,12,7.35
4566,2009,5,13,7.28
4567,2009,5,14,7.43
4568,2009,5,15,6.94
4569,2009,5,16,7.07
4570,2009,5,17,6.9
4571,2009,5,18,7.23
4572,2009,5,19,7.08
4573,2009,5,20,6.83
4574,2009,5,21,6.87
4575,2009,5,22,5.69
4576,2009,5,23,6.92
4577,2009,5,24,6.85
4578,2009,5,25,6.73
4579,2009,5,26,7.64
4580,2009,5,27,7.27
4581,2009,5,28,6.79
4582,2009,5,29,6.08
4583,2009,5,30,6.27
4584,2009,5,31,6.13
4585,2008,5,1,6.33
4586,2008,5,2,6.94
4587,2008,5,3,7.41
4588,2008,5,4,6.22
4589,2008,5,5,5.84
4590,2008,5,6,6.55
4591,2008,5,7,4.2
4592,2008,5,8,6.26
4593,2008,5,9,6.1
4594,2008,5,10,6.77
4595,2008,5,11,5.48
4596,2008,5,12,6.69
4597,2008,5,13,7.08
4598,2008,5,14,3.59
4599,2008,5,15,6.46
4600,2008,5,16,6.15
4601,2008,5,17,6.98
4602,2008,5,18,6.06
4603,2008,5,19,3.73
4604,2008,5,20,3.44
4605,2008,5,21,2.8
4606,2008,5,22,2.79
4607,2008,5,23,6.84
4608,2008,5,24,5.84
4609,2008,5,25,6.54
4610,2008,5,26,4.13
4611,2008,5,27,6.78
4612,2008,5,28,6.42
4613,2008,5,29,6.75
4614,2008,5,30,7.28
4615,2008,5,31,5.44
4616,2022,5,1,6.5
4617,2022,5,2,7.04
4618,2022,5,3,6.03
4619,2022,5,4,5.47
4620,2022,5,5,6.1
4621,2022,5,6,5.76
4622,2022,5,7,6.91
4623,2022,5,8,6.76
4624,2022,5,9,6.64
4625,2022,5,10,6.2
4626,2022,5,11,6.14
4627,2022,5,12,6.58
4628,2022,5,13,7.07
4629,2022,5,14,7.54
4630,2022,5,15,7.46
4631,2022,5,16,5.76
4632,2022,5,17,6.29
4633,2022,5,18,6.13
4634,2022,5,19,6.7
4635,2022,5,20,6.41
4636,2022,5,21,5.74
4637,2022,5,22,6.59
4638,2022,5,23,3.79
4639,2022,5,24,6.35
4640,2022,5,25,6.37
4641,2022,5,26,6.45
4642,2022,5,27,6.29
4643,2022,5,28,6.19
4644,2022,5,29,6.39
4645,2022,5,30,6.09
4646,2022,5,31,6.18
4647,2021,5,1,6.26
4648,2021,5,2,5.36
4649,2021,5,3,6.25
4650,2021,5,4,6.11
4651,2021,5,5,6.51
4652,2021,5,6,5.14
4653,2021,5,7,6.47
4654,2021,5,8,6.48
4655,2021,5,9,5.72
4656,2021,5,10,5.21
4657,2021,5,11,6.64
4658,2021,5,12,6.49
4659,2021,5,13,5.68
4660,2021,5,14,6.82
4661,2021,5,15,5.13
4662,2021,5,16,7.27
4663,2021,5,17,3.36
4664,2021,5,18,1.91
4665,2021,5,19,1.39
4666,2021,5,20,5.12
4667,2021,5,21,4.96
4668,2021,5,22,7.26
4669,2021,5,23,6.28
4670,2021,5,24,7.31
4671,2021,5,25,8.01
4672,2021,5,26,7.6
4673,2021,5,27,7.45
4674,2021,5,28,7.48
4675,2021,5,29,7.14
4676,2021,5,30,6.72
4677,2021,5,31,6.49
4678,2020,5,1,7.01
4679,2020,5,2,7.12
4680,2020,5,3,4.09
4681,2020,5,4,6.58
4682,2020,5,5,7.01
4683,2020,5,6,5.44
4684,2020,5,7,7.53
4685,2020,5,8,7.48
4686,2020,5,9,7.21
4687,2020,5,10,3.56
4688,2020,5,11,6.09
4689,2020,5,12,6.4
4690,2020,5,13,3.9
4691,2020,5,14,6.71
4692,2020,5,15,7.08
4693,2020,5,16,7.49
4694,2020,5,17,6.58
4695,2020,5,18,7.27
4696,2020,5,19,7.56
4697,2020,5,20,7.88
4698,2020,5,21,7.79
4699,2020,5,22,7.92
4700,2020,5,23,6.99
4701,2020,5,24,7.5
4702,2020,5,25,7.86
4703,2020,5,26,7.49
4704,2020,5,27,7.01
4705,2020,5,28,6.17
4706,2020,5,29,5.76
4707,2020,5,30,6.3
4708,2020,5,31,5.09
4709,2019,5,1,7.16
4710,2019,5,2,6.38
4711,2019,5,3,6.51
4712,2019,5,4,7.18
4713,2019,5,5,7.9
4714,2019,5,6,7.82
4715,2019,5,7,7.09
4716,2019,5,8,7.16
4717,2019,5,9,7.15
4718,2019,5,10,7.21
4719,2019,5,11,6.86
4720,2019,5,12,5.75
4721,2019,5,13,5.94
4722,2019,5,14,6.62
4723,2019,5,15,4.99
4724,2019,5,16,5.62
4725,2019,5,17,6.31
4726,2019,5,18,7.02
4727,2019,5,19,7.46
4728,2019,5,20,7.2
4729,2019,5,21,6.48
4730,2019,5,22,5.06
4731,2019,5,23,6.17
4732,2019,5,24,6.24
4733,2019,5,25,7.72
4734,2019,5,26,7.8
4735,2019,5,27,7.63
4736,2019,5,28,7.68
4737,2019,5,29,7.87
4738,2019,5,30,7.54
4739,2019,5,31,7.3
4740,2018,5,1,6.74
4741,2018,5,2,5.77
4742,2018,5,3,5.63
4743,2018,5,4,6.43
4744,2018,5,5,6.69
4745,2018,5,6,6.11
4746,2018,5,7,6.89
4747,2018,5,8,6.14
4748,2018,5,9,5.41
4749,2018,5,10,6.94
4750,2018,5,11,7.0
4751,2018,5,12,6.35
4752,2018,5,13,6.07
4753,2018,5,14,5.81
4754,2018,5,15,5.73
4755,2018,5,16,6.5
4756,2018,5,17,5.91
4757,2018,5,18,6.29
4758,2018,5,19,5.61
4759,2018,5,20,6.49
4760,2018,5,21,7.16
4761,2018,5,22,7.04
4762,2018,5,23,6.77
4763,2018,5,24,6.21
4764,2018,5,25,7.36
4765,2018,5,26,7.61
4766,2018,5,27,7.15
4767,2018,5,28,6.62
4768,2018,5,29,6.93
4769,2018,5,30,5.66
4770,2018,5,31,6.46
4771,2017,5,1,7.55
4772,2017,5,2,7.38
4773,2017,5,3,4.01
4774,2017,5,4,7.25
4775,2017,5,5,6.97
4776,2017,5,6,7.03
4777,2017,5,7,6.99
4778,2017,5,8,6.84
4779,2017,5,9,7.09
4780,2017,5,10,6.75
4781,2017,5,11,7.2
4782,2017,5,12,6.21
4783,2017,5,13,7.11
4784,2017,5,14,7.04
4785,2017,5,15,7.59
4786,2017,5,16,6.95
4787,2017,5,17,4.91
4788,2017,5,18,6.38
4789,2017,5,19,5.48
4790,2017,5,20,5.48
4791,2017,5,21,6.24
4792,2017,5,22,2.26
4793,2017,5,23,6.72
4794,2017,5,24,6.9
4795,2017,5,25,7.01
4796,2017,5,26,7.05
4797,2017,5,27,7.24
4798,2017,5,28,6.72
4799,2017,5,29,5.0
4800,2017,5,30,6.72
4801,2017,5,31,3.47
4802,2016,5,1,7.58
4803,2016,5,2,7.26
4804,2016,5,3,4.79
4805,2016,5,4,5.57
4806,2016,5,5,5.98
4807,2016,5,6,5.51
4808,2016,5,7,6.09
4809,2016,5,8,6.36
4810,2016,5,9,5.46
4811,2016,5,10,6.29
4812,2016,5,11,6.62
4813,2016,5,12,6.92
4814,2016,5,13,6.9
4815,2016,5,14,7.18
4816,2016,5,15,7.03
4817,2016,5,16,7.4
4818,2016,5,17,7.87
4819,2016,5,18,7.93
4820,2016,5,19,7.61
4821,2016,5,20,7.11
4822,2016,5,21,7.11
4823,2016,5,22,7.1
4824,2016,5,23,5.4
4825,2016,5,24,6.0
4826,2016,5,25,5.78
4827,2016,5,26,6.39
4828,2016,5,27,6.43
4829,2016,5,28,6.25
4830,2016,5,29,6.05
4831,2016,5,30,4.18
4832,2016,5,31,6.38
4833,2015,5,1,6.93
4834,2015,5,2,7.13
4835,2015,5,3,7.35
4836,2015,5,4,7.64
4837,2015,5,5,7.35
4838,2015,5,6,7.4
4839,2015,5,7,7.26
4840,2015,5,8,7.18
4841,2015,5,9,6.82
4842,2015,5,10,7.14
4843,2015,5,11,6.36
4844,2015,5,12,7.01
4845,2015,5,13,4.21
4846,2015,5,14,7.19
4847,2015,5,15,6.24
4848,2015,5,16,7.43
4849,2015,5,17,7.52
4850,2015,5,18,7.36
4851,2015,5,19,4.9
4852,2015,5,20,7.53
4853,2015,5,21,7.67
4854,2015,5,22,7.87
4855,2015,5,23,7.36
4856,2015,5,24,7.06
4857,2015,5,25,6.8
4858,2015,5,26,7.39
4859,2015,5,27,8.34
4860,2015,5,28,7.12
4861,2015,5,29,7.04
4862,2015,5,30,7.54
4863,2015,5,31,6.59
4864,2015,6,1,4.52
4865,2015,6,2,6.68
4866,2015,6,3,5.69
4867,2015,6,4,7.11
4868,2015,6,5,7.43
4869,2015,6,6,7.39
4870,2015,6,7,7.49
4871,2015,6,8,7.56
4872,2015,6,9,5.5
4873,2015,6,10,6.4
4874,2015,6,11,6.54
4875,2015,6,12,7.15
4876,2015,6,13,5.39
4877,2015,6,14,3.55
4878,2015,6,15,5.51
4879,2015,6,16,6.8
4880,2015,6,17,6.79
4881,2015,6,18,6.73
4882,2015,6,19,6.11
4883,2015,6,20,5.95
4884,2015,6,21,5.1
4885,2015,6,22,6.27
4886,2015,6,23,6.39
4887,2015,6,24,5.06
4888,2015,6,25,2.43
4889,2015,6,26,6.94
4890,2015,6,27,6.74
4891,2015,6,28,6.71
4892,2015,6,29,5.29
4893,2015,6,30,5.65
4894,2016,6,1,6.97
4895,2016,6,2,7.06
4896,2016,6,3,7.25
4897,2016,6,4,7.09
4898,2016,6,5,6.89
4899,2016,6,6,6.09
4900,2016,6,7,7.08
4901,2016,6,8,7.06
4902,2016,6,9,6.64
4903,2016,6,10,6.56
4904,2016,6,11,6.14
4905,2016,6,12,6.51
4906,2016,6,13,6.18
4907,2016,6,14,5.08
4908,2016,6,15,5.33
4909,2016,6,16,6.46
4910,2016,6,17,6.25
4911,2016,6,18,6.33
4912,2016,6,19,5.8
4913,2016,6,20,3.36
4914,2016,6,21,5.13
4915,2016,6,22,5.73
4916,2016,6,23,4.88
4917,2016,6,24,6.05
4918,2016,6,25,5.85
4919,2016,6,26,5.35
4920,2016,6,27,4.69
4921,2016,6,28,4.12
4922,2016,6,29,6.55
4923,2016,6,30,6.17
4924,2017,6,1,6.27
4925,2017,6,2,7.58
4926,2017,6,3,7.11
4927,2017,6,4,7.04
4928,2017,6,5,6.85
4929,2017,6,6,6.55
4930,2017,6,7,5.86
4931,2017,6,8,5.36
4932,2017,6,9,6.21
4933,2017,6,10,6.51
4934,2017,6,11,7.21
4935,2017,6,12,7.49
4936,2017,6,13,6.55
4937,2017,6,14,6.21
4938,2017,6,15,6.77
4939,2017,6,16,4.93
4940,2017,6,17,4.59
4941,2017,6,18,5.77
4942,2017,6,19,4.67
4943,2017,6,20,5.02
4944,2017,6,21,5.44
4945,2017,6,22,5.91
4946,2017,6,23,6.64
4947,2017,6,24,6.74
4948,2017,6,25,6.27
4949,2017,6,26,6.2
4950,2017,6,27,6.16
4951,2017,6,28,2.7
4952,2017,6,29,3.4
4953,2017,6,30,3.28
4954,2018,6,1,6.85
4955,2018,6,2,6.31
4956,2018,6,3,6.76
4957,2018,6,4,6.55
4958,2018,6,5,5.96
4959,2018,6,6,4.14
4960,2018,6,7,6.25
4961,2018,6,8,5.69
4962,2018,6,9,4.83
4963,2018,6,10,5.94
4964,2018,6,11,6.41
4965,2018,6,12,6.24
4966,2018,6,13,5.94
4967,2018,6,14,5.64
4968,2018,6,15,5.91
4969,2018,6,16,5.71
4970,2018,6,17,5.81
4971,2018,6,18,5.73
4972,2018,6,19,7.05
4973,2018,6,20,6.51
4974,2018,6,21,6.3
4975,2018,6,22,6.97
4976,2018,6,23,5.86
4977,2018,6,24,6.04
4978,2018,6,25,6.4
4979,2018,6,26,2.02
4980,2018,6,27,5.05
4981,2018,6,28,5.54
4982,2018,6,29,5.16
4983,2018,6,30,6.02
4984,2019,6,1,7.19
4985,2019,6,2,7.19
4986,2019,6,3,6.92
4987,2019,6,4,6.78
4988,2019,6,5,6.71
4989,2019,6,6,6.54
4990,2019,6,7,7.13
4991,2019,6,8,7.53
4992,2019,6,9,7.45
4993,2019,6,10,7.07
4994,2019,6,11,6.34
4995,2019,6,12,6.75
4996,2019,6,13,6.75
4997,2019,6,14,7.67
4998,2019,6,15,6.79
4999,2019,6,16,4.19
5000,2019,6,17,3.03
5001,2019,6,18,4.98
5002,2019,6,19,6.44
5003,2019,6,20,7.14
5004,2019,6,21,5.96
5005,2019,6,22,6.86
5006,2019,6,23,6.93
5007,2019,6,24,5.26
5008,2019,6,25,5.54
5009,2019,6,26,6.32
5010,2019,6,27,6.2
5011,2019,6,28,6.14
5012,2019,6,29,6.61
5013,2019,6,30,6.07
5014,2020,6,1,6.98
5015,2020,6,2,6.66
5016,2020,6,3,6.84
5017,2020,6,4,3.39
5018,2020,6,5,5.82
5019,2020,6,6,6.54
5020,2020,6,7,6.08
5021,2020,6,8,7.09
5022,2020,6,9,7.08
5023,2020,6,10,6.46
5024,2020,6,11,6.6
5025,2020,6,12,6.05
5026,2020,6,13,4.07
5027,2020,6,14,5.89
5028,2020,6,15,6.8
5029,2020,6,16,6.7
5030,2020,6,17,7.03
5031,2020,6,18,6.93
5032,2020,6,19,6.17
5033,2020,6,20,4.72
5034,2020,6,21,6.52
5035,2020,6,22,6.6
5036,2020,6,23,6.42
5037,2020,6,24,4.2
5038,2020,6,25,5.49
5039,2020,6,26,5.1
5040,2020,6,27,5.84
5041,2020,6,28,6.26
5042,2020,6,29,5.81
5043,2020,6,30,5.64
5044,2021,6,1,5.24
5045,2021,6,2,6.04
5046,2021,6,3,6.9
5047,2021,6,4,6.08
5048,2021,6,5,6.71
5049,2021,6,6,7.19
5050,2021,6,7,6.93
5051,2021,6,8,6.72
5052,2021,6,9,6.37
5053,2021,6,10,6.09
5054,2021,6,11,6.33
5055,2021,6,12,6.25
5056,2021,6,13,5.64
5057,2021,6,14,6.73
5058,2021,6,15,5.93
5059,2021,6,16,5.27
5060,2021,6,17,5.33
5061,2021,6,18,5.75
5062,2021,6,19,5.24
5063,2021,6,20,4.84
